ResultIndex,RaceIndex,PerfectFinish,RaceNumberGroup,DriversInRace,Race_AverageAge,DriverAgeGroup,GridPositionGroup,CircuitRegion,RaceHalfDecade,RaceMonthGroup,RaceTime
20378,2010.3,1,1,Many,28,Average,Back,Asia,2010-2014,Spring,Middle
20379,2010.3,1,1,Many,28,Younger,Back,Asia,2010-2014,Spring,Middle
20380,2010.3,1,1,Many,28,Younger,Front,Asia,2010-2014,Spring,Middle
20381,2010.3,1,1,Many,28,Younger,Back,Asia,2010-2014,Spring,Middle
20382,2010.3,0,1,Many,28,Older,Middle,Asia,2010-2014,Spring,Middle
20383,2010.3,0,1,Many,28,Average,Back,Asia,2010-2014,Spring,Middle
20384,2010.3,0,1,Many,28,Younger,Back,Asia,2010-2014,Spring,Middle
20385,2010.3,0,1,Many,28,Average,Back,Asia,2010-2014,Spring,Middle
20386,2010.3,0,1,Many,28,Average,Back,Asia,2010-2014,Spring,Middle
20387,2010.3,0,1,Many,28,Older,Back,Asia,2010-2014,Spring,Middle
20388,2010.3,0,1,Many,28,Average,Back,Asia,2010-2014,Spring,Middle
20389,2010.3,0,1,Many,28,Younger,Middle,Asia,2010-2014,Spring,Middle
20390,2010.3,0,1,Many,28,Average,Middle,Asia,2010-2014,Spring,Middle
20391,2010.3,0,1,Many,28,Older,Middle,Asia,2010-2014,Spring,Middle
20392,2010.3,0,1,Many,28,Younger,Middle,Asia,2010-2014,Spring,Middle
20393,2010.3,0,1,Many,28,Average,Back,Asia,2010-2014,Spring,Middle
20394,2010.3,0,1,Many,28,Older,Middle,Asia,2010-2014,Spring,Middle
20395,2010.4,1,1,Many,28,Average,Front,Asia,2010-2014,Spring,Early
20396,2010.4,1,1,Many,28,Younger,Front,Asia,2010-2014,Spring,Early
20397,2010.4,1,1,Many,28,Younger,Front,Asia,2010-2014,Spring,Early
20398,2010.4,1,1,Many,28,Average,Front,Asia,2010-2014,Spring,Early
20399,2010.4,1,1,Many,28,Younger,Middle,Asia,2010-2014,Spring,Early
20400,2010.4,1,1,Many,28,Younger,Front,Asia,2010-2014,Spring,Early
20401,2010.4,1,1,Many,28,Younger,Back,Asia,2010-2014,Spring,Early
20402,2010.4,1,1,Many,28,Older,Front,Asia,2010-2014,Spring,Early
20403,2010.4,1,1,Many,28,Average,Middle,Asia,2010-2014,Spring,Early
20404,2010.4,1,1,Many,28,Older,Middle,Asia,2010-2014,Spring,Early
20405,2010.4,1,1,Many,28,Average,Middle,Asia,2010-2014,Spring,Early
20406,2010.4,1,1,Many,28,Older,Middle,Asia,2010-2014,Spring,Early
20407,2010.4,1,1,Many,28,Younger,Middle,Asia,2010-2014,Spring,Early
20408,2010.4,0,1,Many,28,Average,Back,Asia,2010-2014,Spring,Early
20409,2010.4,0,1,Many,28,Younger,Back,Asia,2010-2014,Spring,Early
20410,2010.4,0,1,Many,28,Average,Back,Asia,2010-2014,Spring,Early
20411,2010.4,0,1,Many,28,Average,Back,Asia,2010-2014,Spring,Early
20412,2010.4,0,1,Many,28,Older,Back,Asia,2010-2014,Spring,Early
20413,2010.4,0,1,Many,28,Younger,Back,Asia,2010-2014,Spring,Early
20414,2010.4,0,1,Many,28,Older,Back,Asia,2010-2014,Spring,Early
20415,2010.4,0,1,Many,28,Younger,Back,Asia,2010-2014,Spring,Early
20416,2010.4,0,1,Many,28,Younger,Back,Asia,2010-2014,Spring,Early
20417,2010.4,0,1,Many,28,Average,Back,Asia,2010-2014,Spring,Early
20418,2010.4,0,1,Many,28,Average,Back,Asia,2010-2014,Spring,Early
20419,2010.5,1,1,Many,28,Older,Front,Europe,2010-2014,Spring,Middle
20420,2010.5,1,1,Many,28,Average,Front,Europe,2010-2014,Spring,Middle
20421,2010.5,1,1,Many,28,Younger,Front,Europe,2010-2014,Spring,Middle
20422,2010.5,1,1,Many,28,Older,Front,Europe,2010-2014,Spring,Middle
20423,2010.5,1,1,Many,28,Average,Front,Europe,2010-2014,Spring,Middle
20424,2010.5,1,1,Many,28,Average,Middle,Europe,2010-2014,Spring,Middle
20425,2010.5,1,1,Many,28,Average,Middle,Europe,2010-2014,Spring,Middle
20426,2010.5,1,1,Many,28,Younger,Middle,Europe,2010-2014,Spring,Middle
20427,2010.5,0,1,Many,28,Older,Back,Europe,2010-2014,Spring,Middle
20428,2010.5,0,1,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20429,2010.5,0,1,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20430,2010.5,0,1,Many,28,Younger,Middle,Europe,2010-2014,Spring,Middle
20431,2010.5,0,1,Many,28,Younger,Middle,Europe,2010-2014,Spring,Middle
20432,2010.5,0,1,Many,28,Younger,Front,Europe,2010-2014,Spring,Middle
20433,2010.5,0,1,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20434,2010.5,0,1,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20435,2010.5,0,1,Many,28,Older,Back,Europe,2010-2014,Spring,Middle
20436,2010.5,0,1,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20437,2010.5,0,1,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20438,2010.5,0,1,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20439,2010.5,0,1,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20440,2010.5,0,1,Many,28,Older,Middle,Europe,2010-2014,Spring,Middle
20441,2010.5,0,1,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20442,2010.5,0,1,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20443,2010.6,1,2,Many,28,Older,Front,Europe,2010-2014,Spring,Middle
20444,2010.6,1,2,Many,28,Younger,Front,Europe,2010-2014,Spring,Middle
20445,2010.6,1,2,Many,28,Younger,Front,Europe,2010-2014,Spring,Middle
20446,2010.6,1,2,Many,28,Average,Front,Europe,2010-2014,Spring,Middle
20447,2010.6,1,2,Many,28,Younger,Front,Europe,2010-2014,Spring,Middle
20448,2010.6,1,2,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20449,2010.6,1,2,Many,28,Younger,Front,Europe,2010-2014,Spring,Middle
20450,2010.6,1,2,Many,28,Average,Middle,Europe,2010-2014,Spring,Middle
20451,2010.6,1,2,Many,28,Average,Middle,Europe,2010-2014,Spring,Middle
20452,2010.6,1,2,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20453,2010.6,1,2,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20454,2010.6,1,2,Many,28,Older,Middle,Europe,2010-2014,Spring,Middle
20455,2010.6,0,2,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20456,2010.6,0,2,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20457,2010.6,0,2,Many,28,Older,Back,Europe,2010-2014,Spring,Middle
20458,2010.6,0,2,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20459,2010.6,0,2,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20460,2010.6,0,2,Many,28,Older,Middle,Europe,2010-2014,Spring,Middle
20461,2010.6,0,2,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20462,2010.6,0,2,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20463,2010.6,0,2,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20464,2010.6,0,2,Many,28,Older,Back,Europe,2010-2014,Spring,Middle
20465,2010.6,0,2,Many,28,Average,Middle,Europe,2010-2014,Spring,Middle
20466,2010.6,0,2,Many,28,Younger,Middle,Europe,2010-2014,Spring,Middle
20467,2010.7,1,2,Many,28,Younger,Front,Europe,2010-2014,Spring,Middle
20468,2010.7,1,2,Many,28,Average,Front,Europe,2010-2014,Spring,Middle
20469,2010.7,1,2,Many,28,Older,Front,Europe,2010-2014,Spring,Middle
20470,2010.7,1,2,Many,28,Older,Front,Europe,2010-2014,Spring,Middle
20471,2010.7,1,2,Many,28,Younger,Front,Europe,2010-2014,Spring,Middle
20472,2010.7,1,2,Many,28,Younger,Middle,Europe,2010-2014,Spring,Middle
20473,2010.7,1,2,Many,28,Average,Middle,Europe,2010-2014,Spring,Middle
20474,2010.7,1,2,Many,28,Average,Middle,Europe,2010-2014,Spring,Middle
20475,2010.7,1,2,Many,28,Average,Middle,Europe,2010-2014,Spring,Middle
20476,2010.7,1,2,Many,28,Younger,Middle,Europe,2010-2014,Spring,Middle
20477,2010.7,1,2,Many,28,Older,Back,Europe,2010-2014,Spring,Middle
20478,2010.7,1,2,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20479,2010.7,0,2,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20480,2010.7,0,2,Many,28,Older,Back,Europe,2010-2014,Spring,Middle
20481,2010.7,0,2,Many,28,Younger,Middle,Europe,2010-2014,Spring,Middle
20482,2010.7,0,2,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20483,2010.7,0,2,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20484,2010.7,0,2,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20485,2010.7,0,2,Many,28,Younger,Back,Europe,2010-2014,Spring,Middle
20486,2010.7,0,2,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20487,2010.7,0,2,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20488,2010.7,0,2,Many,28,Younger,Front,Europe,2010-2014,Spring,Middle
20489,2010.7,0,2,Many,28,Average,Back,Europe,2010-2014,Spring,Middle
20490,2010.7,0,2,Many,28,Older,Back,Europe,2010-2014,Spring,Middle
20491,2010.8,1,2,Many,28,Younger,Front,Americas_Oceania,2010-2014,Summer,Late
20492,2010.8,1,2,Many,28,Average,Front,Americas_Oceania,2010-2014,Summer,Late
20493,2010.8,1,2,Many,28,Average,Front,Americas_Oceania,2010-2014,Summer,Late
20494,2010.8,1,2,Many,28,Younger,Front,Americas_Oceania,2010-2014,Summer,Late
20495,2010.8,1,2,Many,28,Older,Middle,Americas_Oceania,2010-2014,Summer,Late
20496,2010.8,1,2,Many,28,Younger,Middle,Americas_Oceania,2010-2014,Summer,Late
20497,2010.8,1,2,Many,28,Younger,Middle,Americas_Oceania,2010-2014,Summer,Late
20498,2010.8,0,2,Many,28,Younger,Back,Americas_Oceania,2010-2014,Summer,Late
20499,2010.8,0,2,Many,28,Average,Front,Americas_Oceania,2010-2014,Summer,Late
20500,2010.8,0,2,Many,28,Average,Middle,Americas_Oceania,2010-2014,Summer,Late
20501,2010.8,0,2,Many,28,Older,Back,Americas_Oceania,2010-2014,Summer,Late
20502,2010.8,0,2,Many,28,Younger,Back,Americas_Oceania,2010-2014,Summer,Late
20503,2010.8,0,2,Many,28,Younger,Middle,Americas_Oceania,2010-2014,Summer,Late
20504,2010.8,0,2,Many,28,Older,Middle,Americas_Oceania,2010-2014,Summer,Late
20505,2010.8,0,2,Many,28,Average,Front,Americas_Oceania,2010-2014,Summer,Late
20506,2010.8,0,2,Many,28,Average,Back,Americas_Oceania,2010-2014,Summer,Late
20507,2010.8,0,2,Many,28,Younger,Back,Americas_Oceania,2010-2014,Summer,Late
20508,2010.8,0,2,Many,28,Average,Back,Americas_Oceania,2010-2014,Summer,Late
20509,2010.8,0,2,Many,28,Younger,Back,Americas_Oceania,2010-2014,Summer,Late
20510,2010.8,0,2,Many,28,Average,Back,Americas_Oceania,2010-2014,Summer,Late
20511,2010.8,0,2,Many,28,Older,Back,Americas_Oceania,2010-2014,Summer,Late
20512,2010.8,0,2,Many,28,Older,Back,Americas_Oceania,2010-2014,Summer,Late
20513,2010.8,0,2,Many,28,Average,Back,Americas_Oceania,2010-2014,Summer,Late
20514,2010.8,0,2,Many,28,Younger,Back,Americas_Oceania,2010-2014,Summer,Late
20515,2010.9,1,2,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20516,2010.9,1,2,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20517,2010.9,1,2,Many,28,Average,Middle,Europe,2010-2014,Summer,Middle
20518,2010.9,1,2,Many,28,Older,Middle,Europe,2010-2014,Summer,Middle
20519,2010.9,1,2,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20520,2010.9,1,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20521,2010.9,1,2,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20522,2010.9,1,2,Many,28,Average,Front,Europe,2010-2014,Summer,Middle
20523,2010.9,1,2,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20524,2010.9,1,2,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20525,2010.9,1,2,Many,28,Average,Front,Europe,2010-2014,Summer,Middle
20526,2010.9,1,2,Many,28,Older,Back,Europe,2010-2014,Summer,Middle
20527,2010.9,1,2,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20528,2010.9,1,2,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20529,2010.9,1,2,Many,28,Older,Back,Europe,2010-2014,Summer,Middle
20530,2010.9,1,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20531,2010.9,0,2,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20532,2010.9,0,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20533,2010.9,0,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20534,2010.9,0,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20535,2010.9,0,2,Many,28,Older,Back,Europe,2010-2014,Summer,Middle
20536,2010.9,0,2,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20537,2010.9,0,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20538,2010.9,0,2,Many,28,Older,Front,Europe,2010-2014,Summer,Middle
20539,2010.1,1,2,Many,28,Older,Front,Europe,2010-2014,Summer,Middle
20540,2010.1,1,2,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20541,2010.1,1,2,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20542,2010.1,1,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20543,2010.1,1,2,Many,28,Older,Middle,Europe,2010-2014,Summer,Middle
20544,2010.1,1,2,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20545,2010.1,1,2,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20546,2010.1,1,2,Many,28,Average,Middle,Europe,2010-2014,Summer,Middle
20547,2010.1,1,2,Many,28,Older,Middle,Europe,2010-2014,Summer,Middle
20548,2010.1,1,2,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20549,2010.1,1,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20550,2010.1,1,2,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20551,2010.1,1,2,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20552,2010.1,1,2,Many,28,Average,Front,Europe,2010-2014,Summer,Middle
20553,2010.1,1,2,Many,28,Average,Middle,Europe,2010-2014,Summer,Middle
20554,2010.1,0,2,Many,28,Older,Back,Europe,2010-2014,Summer,Middle
20555,2010.1,0,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20556,2010.1,0,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20557,2010.1,0,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20558,2010.1,0,2,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20559,2010.1,0,2,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20560,2010.1,0,2,Many,28,Older,Middle,Europe,2010-2014,Summer,Middle
20561,2010.1,0,2,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20562,2010.1,0,2,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20563,2010.11,1,3,Many,28,Average,Front,Europe,2010-2014,Summer,Middle
20564,2010.11,1,3,Many,28,Average,Front,Europe,2010-2014,Summer,Middle
20565,2010.11,1,3,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20566,2010.11,1,3,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20567,2010.11,1,3,Many,28,Average,Front,Europe,2010-2014,Summer,Middle
20568,2010.11,1,3,Many,28,Older,Front,Europe,2010-2014,Summer,Middle
20569,2010.11,0,3,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20570,2010.11,0,3,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20571,2010.11,0,3,Many,28,Older,Middle,Europe,2010-2014,Summer,Middle
20572,2010.11,0,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20573,2010.11,0,3,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20574,2010.11,0,3,Many,28,Older,Middle,Europe,2010-2014,Summer,Middle
20575,2010.11,0,3,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20576,2010.11,0,3,Many,28,Older,Back,Europe,2010-2014,Summer,Middle
20577,2010.11,0,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20578,2010.11,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20579,2010.11,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20580,2010.11,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20581,2010.11,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20582,2010.11,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20583,2010.11,0,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20584,2010.11,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20585,2010.11,0,3,Many,28,Older,Back,Europe,2010-2014,Summer,Middle
20586,2010.11,0,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20587,2010.12,1,3,Many,28,Older,Front,Europe,2010-2014,Summer,Middle
20588,2010.12,1,3,Many,28,Average,Front,Europe,2010-2014,Summer,Middle
20589,2010.12,1,3,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20590,2010.12,1,3,Many,28,Average,Front,Europe,2010-2014,Summer,Middle
20591,2010.12,1,3,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20592,2010.12,1,3,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20593,2010.12,0,3,Many,28,Older,Middle,Europe,2010-2014,Summer,Middle
20594,2010.12,0,3,Many,28,Average,Middle,Europe,2010-2014,Summer,Middle
20595,2010.12,0,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20596,2010.12,0,3,Many,28,Older,Middle,Europe,2010-2014,Summer,Middle
20597,2010.12,0,3,Many,28,Older,Back,Europe,2010-2014,Summer,Middle
20598,2010.12,0,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20599,2010.12,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20600,2010.12,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20601,2010.12,0,3,Many,28,Older,Back,Europe,2010-2014,Summer,Middle
20602,2010.12,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20603,2010.12,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20604,2010.12,0,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20605,2010.12,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20606,2010.12,0,3,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20607,2010.12,0,3,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20608,2010.12,0,3,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20609,2010.12,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20610,2010.12,0,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20611,2010.13,1,3,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20612,2010.13,1,3,Many,28,Older,Front,Europe,2010-2014,Summer,Middle
20613,2010.13,1,3,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20614,2010.13,1,3,Many,28,Average,Front,Europe,2010-2014,Summer,Middle
20615,2010.13,1,3,Many,28,Average,Middle,Europe,2010-2014,Summer,Middle
20616,2010.13,1,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20617,2010.13,1,3,Many,28,Older,Back,Europe,2010-2014,Summer,Middle
20618,2010.13,1,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20619,2010.13,1,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20620,2010.13,1,3,Many,28,Average,Middle,Europe,2010-2014,Summer,Middle
20621,2010.13,1,3,Many,28,Older,Back,Europe,2010-2014,Summer,Middle
20622,2010.13,1,3,Many,28,Younger,Back,Europe,2010-2014,Summer,Middle
20623,2010.13,1,3,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20624,2010.13,0,3,Many,28,Younger,Middle,Europe,2010-2014,Summer,Middle
20625,2010.13,0,3,Many,28,Younger,Front,Europe,2010-2014,Summer,Middle
20626,2010.13,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20627,2010.13,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20628,2010.13,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20629,2010.13,0,3,Many,28,Older,Back,Europe,2010-2014,Summer,Middle
20630,2010.13,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20631,2010.13,0,3,Many,28,Average,Middle,Europe,2010-2014,Summer,Middle
20632,2010.13,0,3,Many,28,Average,Front,Europe,2010-2014,Summer,Middle
20633,2010.13,0,3,Many,28,Average,Back,Europe,2010-2014,Summer,Middle
20634,2010.13,0,3,Many,28,Older,Middle,Europe,2010-2014,Summer,Middle
20635,2010.14,1,3,Many,28,Average,Front,Europe,2010-2014,Autumn_Winter,Middle
20636,2010.14,1,3,Many,28,Average,Front,Europe,2010-2014,Autumn_Winter,Middle
20637,2010.14,1,3,Many,28,Average,Front,Europe,2010-2014,Autumn_Winter,Middle
20638,2010.14,1,3,Many,28,Younger,Front,Europe,2010-2014,Autumn_Winter,Middle
20639,2010.14,1,3,Many,28,Younger,Middle,Europe,2010-2014,Autumn_Winter,Middle
20640,2010.14,1,3,Many,28,Older,Front,Europe,2010-2014,Autumn_Winter,Middle
20641,2010.14,1,3,Many,28,Younger,Middle,Europe,2010-2014,Autumn_Winter,Middle
20642,2010.14,1,3,Many,28,Younger,Middle,Europe,2010-2014,Autumn_Winter,Middle
20643,2010.14,1,3,Many,28,Older,Middle,Europe,2010-2014,Autumn_Winter,Middle
20644,2010.14,1,3,Many,28,Older,Middle,Europe,2010-2014,Autumn_Winter,Middle
20645,2010.14,1,3,Many,28,Younger,Back,Europe,2010-2014,Autumn_Winter,Middle
20646,2010.14,1,3,Many,28,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
20647,2010.14,1,3,Many,28,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
20648,2010.14,0,3,Many,28,Older,Back,Europe,2010-2014,Autumn_Winter,Middle
20649,2010.14,0,3,Many,28,Younger,Back,Europe,2010-2014,Autumn_Winter,Middle
20650,2010.14,0,3,Many,28,Average,Middle,Europe,2010-2014,Autumn_Winter,Middle
20651,2010.14,0,3,Many,28,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
20652,2010.14,0,3,Many,28,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
20653,2010.14,0,3,Many,28,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
20654,2010.14,0,3,Many,28,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
20655,2010.14,0,3,Many,28,Older,Back,Europe,2010-2014,Autumn_Winter,Middle
20656,2010.14,0,3,Many,28,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
20657,2010.14,0,3,Many,28,Younger,Front,Europe,2010-2014,Autumn_Winter,Middle
20658,2010.14,0,3,Many,28,Younger,Back,Europe,2010-2014,Autumn_Winter,Middle
20659,2010.15,1,3,Many,28,Average,Front,Asia,2010-2014,Autumn_Winter,Middle
20660,2010.15,1,3,Many,28,Younger,Front,Asia,2010-2014,Autumn_Winter,Middle
20661,2010.15,1,3,Many,28,Older,Front,Asia,2010-2014,Autumn_Winter,Middle
20662,2010.15,1,3,Many,28,Average,Front,Asia,2010-2014,Autumn_Winter,Middle
20663,2010.15,1,3,Many,28,Younger,Middle,Asia,2010-2014,Autumn_Winter,Middle
20664,2010.15,1,3,Many,28,Older,Front,Asia,2010-2014,Autumn_Winter,Middle
20665,2010.15,1,3,Many,28,Younger,Middle,Asia,2010-2014,Autumn_Winter,Middle
20666,2010.15,1,3,Many,28,Average,Back,Asia,2010-2014,Autumn_Winter,Middle
20667,2010.15,1,3,Many,28,Average,Back,Asia,2010-2014,Autumn_Winter,Middle
20668,2010.15,1,3,Many,28,Younger,Back,Asia,2010-2014,Autumn_Winter,Middle
20669,2010.15,0,3,Many,28,Average,Middle,Asia,2010-2014,Autumn_Winter,Middle
20670,2010.15,0,3,Many,28,Younger,Middle,Asia,2010-2014,Autumn_Winter,Middle
20671,2010.15,0,3,Many,28,Older,Middle,Asia,2010-2014,Autumn_Winter,Middle
20672,2010.15,0,3,Many,28,Younger,Back,Asia,2010-2014,Autumn_Winter,Middle
20673,2010.15,0,3,Many,28,Average,Back,Asia,2010-2014,Autumn_Winter,Middle
20674,2010.15,0,3,Many,28,Average,Back,Asia,2010-2014,Autumn_Winter,Middle
20675,2010.15,0,3,Many,28,Average,Back,Asia,2010-2014,Autumn_Winter,Middle
20676,2010.15,0,3,Many,28,Older,Back,Asia,2010-2014,Autumn_Winter,Middle
20677,2010.15,0,3,Many,28,Younger,Front,Asia,2010-2014,Autumn_Winter,Middle
20678,2010.15,0,3,Many,28,Average,Back,Asia,2010-2014,Autumn_Winter,Middle
20679,2010.15,0,3,Many,28,Younger,Middle,Asia,2010-2014,Autumn_Winter,Middle
20680,2010.15,0,3,Many,28,Average,Back,Asia,2010-2014,Autumn_Winter,Middle
20681,2010.15,0,3,Many,28,Older,Back,Asia,2010-2014,Autumn_Winter,Middle
20682,2010.15,0,3,Many,28,Average,Back,Asia,2010-2014,Autumn_Winter,Middle
20683,2010.16,1,4,Many,28,Younger,Front,Asia,2010-2014,Autumn_Winter,Early
20684,2010.16,1,4,Many,28,Older,Front,Asia,2010-2014,Autumn_Winter,Early
20685,2010.16,1,4,Many,28,Average,Front,Asia,2010-2014,Autumn_Winter,Early
20686,2010.16,1,4,Many,28,Average,Front,Asia,2010-2014,Autumn_Winter,Early
