ResultIndex,Finished,RaceDecade,RaceYear,RaceMonth,RaceNumber,RaceStartHourGroup,CircuitCountry,CircuitLatitude,CircuitLongitude,ConstructorName,ConstructorNationality,DriverNationality,DriverHomeRace,DriversInRace,DriverAgeAtRace,RaceDrivers_AverageAge,GridPositionGroup,GridPosition_OriginalZero,GridPositionAdjusted
8392,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,March,British,Brazilian,0,38,26,30.1,Back,0,26
8393,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Minardi,Italian,Spanish,1,38,30,30.1,Back,0,20
8394,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Williams,British,Belgian,0,38,32,30.1,Back,0,21
8395,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Ligier,French,French,0,38,31,30.1,Back,0,24
8396,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Minardi,Italian,Italian,0,38,28,30.1,Mid,0,4
8397,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,March,British,Italian,0,38,26,30.1,Back,0,19
8398,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Onyx,British,Finnish,0,38,23,30.1,Back,0,17
8399,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Osella,Italian,Italian,0,38,37,30.1,Back,0,25
8400,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Benetton,Italian,Italian,0,38,30,30.1,Back,0,14
8401,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Brabham,British,Italian,0,38,26,30.1,Back,0,12
8402,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Osella,Italian,Italian,0,38,25,30.1,Back,0,11
8403,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Team Lotus,British,Japanese,0,38,36,30.1,Back,0,18
8404,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Ligier,French,French,0,38,41,30.1,Back,1,27
8405,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Rial,German,French,0,38,28,30.1,Back,1,27
8406,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Rial,German,Swiss,0,38,24,30.1,Back,1,27
8407,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,AGS,French,Italian,0,38,27,30.1,Back,1,27
8408,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Onyx,British,Swedish,0,38,33,30.1,Back,1,27
8409,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Coloni,Italian,Brazilian,0,38,30,30.1,Back,1,27
8410,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Larrousse,French,Italian,0,38,32,30.1,Back,1,27
8411,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Zakspeed,German,Japanese,0,38,29,30.1,Back,1,27
8412,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,AGS,French,French,0,38,28,30.1,Back,1,27
8413,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Zakspeed,German,German,0,38,25,30.1,Back,1,27
8414,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Euro Brun,Italian,Argentine,0,38,35,30.1,Back,1,27
8415,0,1985 - 1994,1989,10,14,Unknown,Spain,36.7083,-6.03417,Coloni,Italian,Italian,0,38,25,30.1,Back,1,27
8416,1,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Benetton,Italian,Italian,0,39,30,30.3,Mid,0,6
8417,1,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Williams,British,Italian,0,39,35,30.3,Mid,0,5
8418,1,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Williams,British,Belgian,0,39,32,30.3,Mid,0,7
8419,1,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Team Lotus,British,Brazilian,0,39,37,30.3,Back,0,11
8420,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Brabham,British,British,0,39,30,30.3,Back,0,13
8421,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Arrows,British,British,0,39,35,30.3,Back,0,25
8422,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,March,British,Brazilian,0,39,26,30.3,Back,0,20
8423,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Arrows,British,American,0,39,31,30.3,Back,0,24
8424,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Dallara,Italian,Italian,0,39,25,30.3,Back,0,15
8425,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Dallara,Italian,Italian,0,39,30,30.3,Back,0,16
8426,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,McLaren,British,Brazilian,0,39,29,30.3,Front,0,1
8427,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,McLaren,British,French,0,39,34,30.3,Front,0,2
8428,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Brabham,British,Italian,0,39,26,30.3,Mid,0,9
8429,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Ferrari,Italian,British,0,39,36,30.3,Mid,0,4
8430,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Team Lotus,British,Japanese,1,39,36,30.3,Back,0,12
8431,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Tyrrell,British,French,0,39,25,30.3,Back,0,18
8432,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Larrousse,French,French,0,39,35,30.3,Mid,0,8
8433,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Ferrari,Italian,Austrian,0,39,30,30.3,Front,0,3
8434,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Benetton,Italian,Italian,0,39,27,30.3,Back,0,22
8435,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Ligier,French,French,0,39,31,30.3,Back,0,23
8436,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,March,British,Italian,0,39,26,30.3,Back,0,17
8437,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Osella,Italian,Italian,0,39,25,30.3,Mid,0,10
8438,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Tyrrell,British,British,0,39,32,30.3,Back,0,26
8439,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Zakspeed,German,German,0,39,25,30.3,Back,0,21
8440,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Minardi,Italian,Spanish,0,39,30,30.3,Back,0,14
8441,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Minardi,Italian,Italian,0,39,28,30.3,Back,0,19
8442,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Ligier,French,French,0,39,41,30.3,Back,1,27
8443,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Larrousse,French,Italian,0,39,32,30.3,Back,1,27
8444,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Rial,German,French,0,39,28,30.3,Back,1,27
8445,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Rial,German,Belgian,0,39,26,30.3,Back,1,27
8446,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Osella,Italian,Italian,0,39,37,30.3,Back,1,27
8447,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Coloni,Italian,Brazilian,0,39,30,30.3,Back,1,27
8448,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Onyx,British,Swedish,0,39,33,30.3,Back,1,27
8449,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Zakspeed,German,Japanese,1,39,29,30.3,Back,1,27
8450,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Euro Brun,Italian,Argentine,0,39,35,30.3,Back,1,27
8451,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Onyx,British,Finnish,0,39,23,30.3,Back,1,27
8452,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,AGS,French,Italian,0,39,27,30.3,Back,1,27
8453,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,AGS,French,French,0,39,28,30.3,Back,1,27
8454,0,1985 - 1994,1989,10,15,Unknown,Japan,34.8431,136.541,Coloni,Italian,Italian,0,39,25,30.3,Back,1,27
8455,1,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Williams,British,Belgian,0,39,32,30.3,Mid,0,5
8456,1,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Benetton,Italian,Italian,0,39,30,30.3,Mid,0,4
8457,1,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Williams,British,Italian,0,39,35,30.3,Mid,0,6
8458,1,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Team Lotus,British,Japanese,0,39,36,30.3,Back,0,23
8459,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Benetton,Italian,Italian,0,39,27,30.3,Back,0,13
8460,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Minardi,Italian,Italian,0,39,28,30.3,Front,0,3
8461,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,March,British,Brazilian,0,39,26,30.3,Back,0,25
8462,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Brabham,British,Italian,0,39,26,30.3,Mid,0,8
8463,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Arrows,British,American,0,39,31,30.3,Back,0,22
8464,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Onyx,British,Finnish,0,39,23,30.3,Back,0,17
8465,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Ligier,French,French,0,39,31,30.3,Back,0,24
8466,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Team Lotus,British,Brazilian,0,39,37,30.3,Back,0,18
8467,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Osella,Italian,Italian,0,39,37,30.3,Back,0,21
8468,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Ferrari,Italian,British,0,39,36,30.3,Mid,0,7
8469,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,McLaren,British,Brazilian,0,39,29,30.3,Front,0,1
8470,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Dallara,Italian,Italian,0,39,25,30.3,Mid,0,10
8471,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,March,British,Italian,0,39,26,30.3,Back,0,16
8472,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Dallara,Italian,Italian,0,39,30,30.3,Mid,0,9
8473,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Brabham,British,British,0,39,30,30.3,Back,0,12
8474,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Arrows,British,British,0,39,35,30.3,Back,0,20
8475,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Larrousse,French,French,0,39,35,30.3,Back,0,19
8476,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Ferrari,Italian,Austrian,0,39,30,30.3,Back,0,14
8477,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Tyrrell,British,French,0,39,25,30.3,Back,0,15
8478,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Ligier,French,French,0,39,41,30.3,Back,0,26
8479,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,McLaren,British,French,0,39,34,30.3,Front,0,2
8480,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Osella,Italian,Italian,0,39,25,30.3,Back,0,11
8481,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Tyrrell,British,British,0,39,32,30.3,Back,1,27
8482,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Minardi,Italian,Spanish,0,39,30,30.3,Back,1,27
8483,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Rial,German,Belgian,0,39,26,30.3,Back,1,27
8484,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Rial,German,French,0,39,28,30.3,Back,1,27
8485,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Onyx,British,Swedish,0,39,33,30.3,Back,1,27
8486,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Larrousse,French,Italian,0,39,32,30.3,Back,1,27
8487,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Zakspeed,German,German,0,39,25,30.3,Back,1,27
8488,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Coloni,Italian,Brazilian,0,39,30,30.3,Back,1,27
8489,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Euro Brun,Italian,Argentine,0,39,35,30.3,Back,1,27
8490,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Zakspeed,German,Japanese,0,39,29,30.3,Back,1,27
8491,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,AGS,French,French,0,39,28,30.3,Back,1,27
8492,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,AGS,French,Italian,0,39,27,30.3,Back,1,27
8493,0,1985 - 1994,1989,11,16,Unknown,Australia,-34.9272,138.617,Coloni,Italian,Italian,0,39,25,30.3,Back,1,27
8494,1,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,McLaren,British,French,0,31,33,29.6,Front,0,3
8495,1,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Ferrari,Italian,Austrian,0,31,28,29.6,Mid,0,4
8496,1,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Team Lotus,British,Brazilian,1,31,35,29.6,Mid,0,5
8497,1,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Arrows,British,British,0,31,33,29.6,Back,0,11
8498,1,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Ferrari,Italian,Italian,0,31,31,29.6,Mid,0,6
8499,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Team Lotus,British,Japanese,0,31,35,29.6,Mid,0,10
8500,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Benetton,Italian,Belgian,0,31,30,29.6,Mid,0,7
8501,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Arrows,British,American,0,31,30,29.6,Back,0,15
8502,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Ligier,French,Swedish,0,31,31,29.6,Back,0,21
8503,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Rial,German,Italian,0,31,28,29.6,Back,0,14
8504,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Tyrrell,British,British,0,31,31,29.6,Back,0,22
8505,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Minardi,Italian,Spanish,0,31,28,29.6,Back,0,20
8506,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Larrousse,French,French,0,31,33,29.6,Back,0,16
8507,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Coloni,Italian,Italian,0,31,26,29.6,Back,0,25
8508,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,AGS,French,French,0,31,32,29.6,Back,0,19
8509,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Larrousse,French,French,0,31,26,29.6,Back,0,17
8510,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,McLaren,British,Brazilian,1,31,28,29.6,Front,0,1
8511,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Ligier,French,French,0,31,39,29.6,Back,0,18
8512,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Euro Brun,Italian,Italian,0,31,24,29.6,Back,0,24
8513,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Williams,British,British,0,31,34,29.6,Front,0,2
8514,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Benetton,Italian,Italian,0,31,28,29.6,Back,0,12
8515,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Williams,British,Italian,0,31,33,29.6,Mid,0,8
8516,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,March,British,Italian,0,31,24,29.6,Mid,0,9
8517,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Minardi,Italian,Spanish,0,31,27,29.6,Back,0,23
8518,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,March,British,Brazilian,1,31,24,29.6,Back,0,13
8519,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Euro Brun,Italian,Argentine,0,31,33,29.6,Back,0,26
8520,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Tyrrell,British,British,0,31,26,29.6,Back,1,27
8521,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Zakspeed,German,Italian,0,31,36,29.6,Back,1,27
8522,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Osella,Italian,Italian,0,31,24,29.6,Back,1,27
8523,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Zakspeed,German,German,0,31,23,29.6,Back,1,27
8524,0,1985 - 1994,1988,4,1,Unknown,Brazil,-22.9756,-43.395,Dallara,Italian,Italian,0,31,24,29.6,Back,1,27
8525,1,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,McLaren,British,Brazilian,0,30,28,29.9,Front,0,1
8526,1,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,McLaren,British,French,0,30,33,29.9,Front,0,2
8527,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Team Lotus,British,Brazilian,0,30,35,29.9,Front,0,3
8528,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Benetton,Italian,Belgian,0,30,30,29.9,Mid,0,8
8529,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Ferrari,Italian,Austrian,0,30,28,29.9,Mid,0,5
8530,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Benetton,Italian,Italian,1,30,28,29.9,Mid,0,4
8531,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Arrows,British,American,0,30,30,29.9,Mid,0,7
8532,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Team Lotus,British,Japanese,0,30,35,29.9,Back,0,12
8533,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Arrows,British,British,0,30,33,29.9,Back,0,14
8534,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,AGS,French,French,0,30,32,29.9,Back,0,13
8535,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Minardi,Italian,Spanish,0,30,28,29.9,Back,0,18
8536,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Larrousse,French,French,0,30,26,29.9,Back,0,19
8537,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Williams,British,Italian,1,30,34,29.9,Mid,0,6
8538,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Tyrrell,British,British,0,30,31,29.9,Back,0,23
8539,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,March,British,Brazilian,0,30,25,29.9,Back,0,20
8540,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Minardi,Italian,Spanish,0,30,27,29.9,Back,0,22
8541,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Larrousse,French,French,0,30,33,29.9,Back,0,15
8542,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Ferrari,Italian,Italian,1,30,31,29.9,Mid,0,10
8543,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Euro Brun,Italian,Italian,1,30,24,29.9,Back,0,26
8544,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Tyrrell,British,British,0,30,26,29.9,Back,0,21
8545,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Williams,British,British,0,30,34,29.9,Back,0,11
8546,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Coloni,Italian,Italian,1,30,26,29.9,Back,0,17
8547,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Dallara,Italian,Italian,1,30,24,29.9,Back,0,24
8548,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Zakspeed,German,Italian,1,30,36,29.9,Back,0,25
8549,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,March,British,Italian,1,30,24,29.9,Mid,0,9
8550,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Rial,German,Italian,1,30,28,29.9,Back,0,16
8551,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Osella,Italian,Italian,1,30,24,29.9,Back,1,27
8552,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Euro Brun,Italian,Argentine,0,30,33,29.9,Back,1,27
8553,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Ligier,French,Swedish,0,30,31,29.9,Back,1,27
8554,0,1985 - 1994,1988,5,2,Unknown,Italy,44.3439,11.7167,Ligier,French,French,0,30,39,29.9,Back,1,27
8555,1,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,McLaren,British,French,0,31,33,29.7,Front,0,2
8556,1,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Ferrari,Italian,Austrian,0,31,28,29.7,Front,0,3
8557,1,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Ferrari,Italian,Italian,0,31,31,29.7,Mid,0,4
8558,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Arrows,British,British,0,31,33,29.7,Mid,0,7
8559,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Tyrrell,British,British,0,31,31,29.7,Mid,0,10
8560,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Williams,British,Italian,0,31,34,29.7,Mid,0,8
8561,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Larrousse,French,French,0,31,26,29.7,Back,0,21
8562,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Benetton,Italian,Belgian,0,31,30,29.7,Back,0,16
8563,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Osella,Italian,Italian,0,31,24,29.7,Back,0,25
8564,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,March,British,Italian,0,31,24,29.7,Back,0,22
8565,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,McLaren,British,Brazilian,0,31,28,29.7,Front,0,1
8566,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Larrousse,French,French,0,31,33,29.7,Back,0,13
8567,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,March,British,Brazilian,0,31,25,29.7,Back,0,14
8568,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Zakspeed,German,Italian,0,31,36,29.7,Back,0,23
8569,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Benetton,Italian,Italian,0,31,28,29.7,Mid,0,6
8570,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Minardi,Italian,Spanish,0,31,29,29.7,Back,0,15
8571,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Williams,British,British,0,31,34,29.7,Mid,0,5
8572,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Rial,German,Italian,0,31,28,29.7,Back,0,19
8573,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Ligier,French,French,0,31,39,29.7,Back,0,20
8574,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Euro Brun,Italian,Argentine,0,31,33,29.7,Back,0,18
8575,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Arrows,British,American,0,31,30,29.7,Mid,0,9
8576,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Ligier,French,Swedish,0,31,31,29.7,Back,0,26
8577,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Coloni,Italian,Italian,0,31,26,29.7,Back,0,24
8578,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Team Lotus,British,Brazilian,0,31,35,29.7,Back,0,11
8579,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Dallara,Italian,Italian,0,31,24,29.7,Back,0,17
8580,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,AGS,French,French,0,31,32,29.7,Back,0,12
8581,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Team Lotus,British,Japanese,0,31,35,29.7,Back,1,27
8582,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Zakspeed,German,German,0,31,23,29.7,Back,1,27
8583,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Minardi,Italian,Spanish,0,31,27,29.7,Back,1,27
8584,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Tyrrell,British,British,0,31,26,29.7,Back,1,27
8585,0,1985 - 1994,1988,5,3,Unknown,Monaco,43.7347,7.42056,Euro Brun,Italian,Italian,0,31,25,29.7,Back,1,27
8586,1,1985 - 1994,1988,5,4,Unknown,Mexico,19.4042,-99.0907,McLaren,British,French,0,31,33,29.7,Front,0,2
8587,1,1985 - 1994,1988,5,4,Unknown,Mexico,19.4042,-99.0907,McLaren,British,Brazilian,0,31,28,29.7,Front,0,1
8588,1,1985 - 1994,1988,5,4,Unknown,Mexico,19.4042,-99.0907,Ferrari,Italian,Austrian,0,31,28,29.7,Front,0,3
8589,0,1985 - 1994,1988,5,4,Unknown,Mexico,19.4042,-99.0907,Ferrari,Italian,Italian,0,31,31,29.7,Mid,0,5
8590,0,1985 - 1994,1988,5,4,Unknown,Mexico,19.4042,-99.0907,Arrows,British,British,0,31,33,29.7,Mid,0,9
8591,0,1985 - 1994,1988,5,4,Unknown,Mexico,19.4042,-99.0907,Arrows,British,American,0,31,30,29.7,Mid,0,7
8592,0,1985 - 1994,1988,5,4,Unknown,Mexico,19.4042,-99.0907,Benetton,Italian,Italian,0,31,28,29.7,Mid,0,8
8593,0,1985 - 1994,1988,5,4,Unknown,Mexico,19.4042,-99.0907,Benetton,Italian,Belgian,0,31,30,29.7,Back,0,11
